Path,SteerAngle,Throttle,Brake,Speed,X_Position,Y_Position,Pitch,Yaw,Roll
IMG/robocam_2017_06_04_11_06_24_856.jpg,0,1,0,3.627224,106.5633,91.95438,1.417187,39.5618,-0.001203709
IMG/robocam_2017_06_04_11_06_24_922.jpg,0,1,0,3.679693,106.7343,92.09435,1.421327,39.54266,-0.001574309
IMG/robocam_2017_06_04_11_06_24_989.jpg,0,1,0,3.718522,106.965,92.28318,1.423417,39.51805,-0.00170642
IMG/robocam_2017_06_04_11_06_25_056.jpg,0,1,0,3.757224,107.1403,92.4265,1.428592,39.50049,-0.001232912
IMG/robocam_2017_06_04_11_06_25_122.jpg,0,1,0,3.80803,107.3174,92.57117,1.430845,39.48135,-0.001255972
IMG/robocam_2017_06_04_11_06_25_189.jpg,0,1,0,3.846825,107.5564,92.76629,1.437446,39.45495,-0.001272363
IMG/robocam_2017_06_04_11_06_25_255.jpg,0,1,0,3.884415,107.7378,92.91422,1.439707,39.43512,-0.001295957
IMG/robocam_2017_06_04_11_06_25_322.jpg,0,1,0,3.935771,107.9209,93.06351,1.441875,39.41417,-0.001667094
IMG/robocam_2017_06_04_11_06_25_389.jpg,0,1,0,3.973079,108.168,93.26476,1.447959,39.38615,-0.001695015
IMG/robocam_2017_06_04_11_06_25_456.jpg,0,1,0,4.010971,108.3555,93.41727,1.450915,39.36669,-0.001218138
IMG/robocam_2017_06_04_11_06_25_522.jpg,0,1,0,4.061454,108.5447,93.57112,1.454845,39.34346,-0.001712688
IMG/robocam_2017_06_04_11_06_25_589.jpg,0,1,0,4.09906,108.7998,93.77834,1.457562,39.31477,-0.001725234
IMG/robocam_2017_06_04_11_06_25_656.jpg,0,1,0,4.136217,108.9932,93.93536,1.462443,39.29293,-0.001365735
IMG/robocam_2017_06_04_11_06_25_722.jpg,0,1,0,4.185794,109.1884,94.09364,1.463355,39.26959,-0.001754383
IMG/robocam_2017_06_04_11_06_25_788.jpg,0,1,0,4.222667,109.4515,94.30678,1.467049,39.23832,-0.001876036
IMG/robocam_2017_06_04_11_06_25_855.jpg,0,1,0,4.259755,109.6509,94.46822,1.473944,39.21599,-0.001294536
IMG/robocam_2017_06_04_11_06_25_922.jpg,-4.015868,1,0,4.308049,109.8527,94.63007,1.47327,39.01264,-0.000589779
IMG/robocam_2017_06_04_11_06_25_989.jpg,-7.999727,1,0,4.343603,110.1271,94.84409,1.463327,38.05337,0.00139013
IMG/robocam_2017_06_04_11_06_26_055.jpg,-4.035566,1,0,4.378872,110.3366,95.00378,1.451174,37.22975,-0.000908173
IMG/robocam_2017_06_04_11_06_26_122.jpg,-0.03471091,1,0,4.427829,110.5483,95.16423,1.444506,36.74807,-0.004110786
IMG/robocam_2017_06_04_11_06_26_189.jpg,-2.034847,1,0,4.463507,110.834,95.37955,1.446776,36.49237,359.9939
IMG/robocam_2017_06_04_11_06_26_255.jpg,-1.924424,1,0,4.499154,111.0515,95.54063,1.43751,36.19122,359.9813
IMG/robocam_2017_06_04_11_06_26_322.jpg,0,1,0,4.546949,111.2709,95.70298,1.434157,36.06245,359.9825
IMG/robocam_2017_06_04_11_06_26_390.jpg,-4.036284,1,0,4.581697,111.5673,95.91936,1.425091,35.74553,359.9703
IMG/robocam_2017_06_04_11_06_26_455.jpg,-0.03730975,1,0,4.61758,111.7923,96.08213,1.412581,35.5062,359.9676
IMG/robocam_2017_06_04_11_06_26_521.jpg,0,1,0,4.664486,112.0192,96.24624,1.413538,35.44582,359.9743
IMG/robocam_2017_06_04_11_06_26_589.jpg,0,1,0,4.699309,112.3248,96.46693,1.435734,35.46237,359.9923
IMG/robocam_2017_06_04_11_06_26_655.jpg,0,1,0,4.734025,112.5564,96.63363,1.463133,35.48834,359.9932
IMG/robocam_2017_06_04_11_06_26_721.jpg,0,1,0,4.780221,112.7899,96.80145,1.492769,35.51495,359.9936
IMG/robocam_2017_06_04_11_06_26_788.jpg,0,1,0,4.815334,113.1037,97.02653,1.50755,35.52493,-0.004607543
IMG/robocam_2017_06_04_11_06_26_855.jpg,0,1,0,4.850607,113.3412,97.19617,1.503719,35.51573,-0.003608223
IMG/robocam_2017_06_04_11_06_26_921.jpg,0,1,0,4.896454,113.5807,97.36681,1.508357,35.50583,-0.003334928
IMG/robocam_2017_06_04_11_06_26_989.jpg,0,1,0,4.930823,113.9028,97.59576,1.510862,35.47929,-0.002257949
IMG/robocam_2017_06_04_11_06_27_055.jpg,0,1,0,4.965234,114.1467,97.7685,1.514274,35.45316,-0.001984596
IMG/robocam_2017_06_04_11_06_27_122.jpg,0,1,0,5.009,114.3919,97.94181,1.482304,35.3894,-0.000805698
IMG/robocam_2017_06_04_11_06_27_188.jpg,0,1,0,5.015769,114.7188,98.17229,1.430784,35.37411,-0.00139406
IMG/robocam_2017_06_04_11_06_27_256.jpg,0,1,0,5.015057,114.9649,98.34541,1.42105,35.33508,-0.001381831
IMG/robocam_2017_06_04_11_06_27_322.jpg,0,1,0,5.026162,115.2107,98.51819,1.41775,35.30997,-0.001622133
IMG/robocam_2017_06_04_11_06_27_389.jpg,0,1,0,5.013982,115.5396,98.74899,1.444147,35.26573,-0.001493991
IMG/robocam_2017_06_04_11_06_27_455.jpg,0,1,0,5.006495,115.7862,98.92184,1.470014,35.22881,-0.001342467
IMG/robocam_2017_06_04_11_06_27_522.jpg,0,1,0,4.988829,116.0331,99.09465,1.503703,35.18943,-0.001520134
IMG/robocam_2017_06_04_11_06_27_589.jpg,0,1,0,5.008084,116.3617,99.32418,1.489856,35.13661,-0.002012811
IMG/robocam_2017_06_04_11_06_27_656.jpg,0,1,0,5.014755,116.6085,99.49626,1.484453,35.09234,-0.001424466
IMG/robocam_2017_06_04_11_06_27_722.jpg,0,1,0,5.007442,116.8557,99.66834,1.492413,35.05297,-0.00147785
IMG/robocam_2017_06_04_11_06_27_789.jpg,0,1,0,5.025225,117.1852,99.89737,1.510082,35.00756,-0.001494623
IMG/robocam_2017_06_04_11_06_27_856.jpg,0,1,0,5.013942,117.4324,100.0689,1.495247,34.94084,-0.000799511
IMG/robocam_2017_06_04_11_06_27_922.jpg,0,1,0,5.014789,117.679,100.2398,1.465453,34.92461,-0.001414045
IMG/robocam_2017_06_04_11_06_27_989.jpg,0,1,0,5.014968,118.009,100.468,1.459983,34.87152,-0.001446816
IMG/robocam_2017_06_04_11_06_28_056.jpg,-2.024075,1,0,5.002716,118.2566,100.6385,1.463408,34.76392,-0.001071996
IMG/robocam_2017_06_04_11_06_28_122.jpg,-2.000547,1,0,5.013967,118.5057,100.808,1.482776,34.42961,-0.000430072
IMG/robocam_2017_06_04_11_06_28_189.jpg,0,1,0,5.006392,118.838,101.0337,1.51799,34.20977,-0.002018656
IMG/robocam_2017_06_04_11_06_28_255.jpg,0,1,0,5.020533,119.0869,101.2021,1.48657,34.20661,-0.004832224
IMG/robocam_2017_06_04_11_06_28_322.jpg,0,1,0,4.998674,119.3353,101.3696,1.446302,33.82376,0.01008446
IMG/robocam_2017_06_04_11_06_28_388.jpg,0,1,0,5.019663,119.6696,101.5929,1.459662,33.77284,-0.004235451
IMG/robocam_2017_06_04_11_06_28_456.jpg,0,1,0,4.984354,119.9199,101.7593,1.467943,33.63517,-0.003010273
IMG/robocam_2017_06_04_11_06_28_522.jpg,0,1,0,5.015949,120.171,101.9258,1.494084,33.60136,-0.002310617
IMG/robocam_2017_06_04_11_06_28_589.jpg,0,1,0,4.999587,120.506,102.147,1.500199,33.6348,-0.005689737
IMG/robocam_2017_06_04_11_06_28_655.jpg,0,1,0,5.017993,120.7561,102.3119,1.418277,33.44954,0.003257824
IMG/robocam_2017_06_04_11_06_28_722.jpg,0,1,0,5.020477,121.0062,102.4766,1.351229,33.72052,-0.001093454
IMG/robocam_2017_06_04_11_06_28_789.jpg,0,1,0,5.020925,121.3404,102.6972,1.317151,33.71442,-0.001348785
IMG/robocam_2017_06_04_11_06_28_855.jpg,0,1,0,5.014174,121.5915,102.8631,1.320614,33.68064,-0.001234618
IMG/robocam_2017_06_04_11_06_28_922.jpg,0,1,0,5.021168,121.8426,103.0289,1.334817,33.65374,-0.001436597
IMG/robocam_2017_06_04_11_06_28_988.jpg,0,1,0,5.01431,122.1783,103.2504,1.380707,33.61193,-0.001451036
IMG/robocam_2017_06_04_11_06_29_055.jpg,0,1,0,5.005019,122.4299,103.4162,1.420272,33.57622,-0.001303632
IMG/robocam_2017_06_04_11_06_29_122.jpg,0,1,0,5.014254,122.6821,103.5821,1.469596,33.5424,-0.001464757
IMG/robocam_2017_06_04_11_06_29_189.jpg,0,1,0,5.005718,123.0178,103.8026,1.494139,33.49897,-0.004194096
IMG/robocam_2017_06_04_11_06_29_256.jpg,0,1,0,5.029444,123.2683,103.9669,1.429024,33.46635,-0.001330113
IMG/robocam_2017_06_04_11_06_29_322.jpg,0,1,0,5.009993,123.5195,104.1314,1.390651,33.43153,-0.001401989
IMG/robocam_2017_06_04_11_06_29_389.jpg,0,1,0,5.017245,123.8551,104.3509,1.373196,33.39188,-0.001647509
IMG/robocam_2017_06_04_11_06_29_455.jpg,0,1,0,4.995774,124.1068,104.5153,1.373419,33.34221,-0.001458558
IMG/robocam_2017_06_04_11_06_29_521.jpg,0,1,0,5.016222,124.359,104.6798,1.39136,33.3055,-0.001286056
IMG/robocam_2017_06_04_11_06_29_588.jpg,0,1,0,4.999195,124.6955,104.8989,1.428967,33.2405,-0.000450773
IMG/robocam_2017_06_04_11_06_29_655.jpg,0,1,0,5.011346,124.9484,105.0632,1.470217,33.20475,-0.001465024
IMG/robocam_2017_06_04_11_06_29_721.jpg,0,1,0,5.006494,125.2017,105.2275,1.518666,33.18002,-0.001891132
IMG/robocam_2017_06_04_11_06_29_789.jpg,0,1,0,5.029133,125.5367,105.4445,1.415514,33.14175,-0.001329198
IMG/robocam_2017_06_04_11_06_29_855.jpg,0,1,0,5.013631,125.7888,105.6075,1.374063,33.1066,-0.001377159
IMG/robocam_2017_06_04_11_06_29_922.jpg,0,1,0,5.017367,126.041,105.7705,1.351584,33.06961,-0.001219848
IMG/robocam_2017_06_04_11_06_29_988.jpg,0,1,0,4.995098,126.3782,105.988,1.353476,33.02283,-0.00142604
IMG/robocam_2017_06_04_11_06_30_055.jpg,4.015321,1,0,5.008762,126.6306,106.1522,1.371276,33.20202,-0.000704085
IMG/robocam_2017_06_04_11_06_30_121.jpg,7.963272,1,0,4.998705,126.8812,106.3192,1.39265,33.77593,0.04261888
IMG/robocam_2017_06_04_11_06_30_189.jpg,12.00657,1,0,5.006896,127.2096,106.5478,1.344243,35.33406,0.1858125
IMG/robocam_2017_06_04_11_06_30_255.jpg,15,1,0,5.01291,127.4491,106.7244,1.135372,37.26262,0.2916326
IMG/robocam_2017_06_04_11_06_30_322.jpg,15,1,0,4.988756,127.6786,106.9073,0.8497776,39.10126,0.5659141
IMG/robocam_2017_06_04_11_06_30_388.jpg,15,1,0,5.007041,127.9765,107.1607,0.3316345,41.97428,0.9484285
IMG/robocam_2017_06_04_11_06_30_455.jpg,15,1,0,5.007785,128.1919,107.3587,359.9299,44.10068,1.279243
IMG/robocam_2017_06_04_11_06_30_521.jpg,15,1,0,5.001327,128.4063,107.5634,359.7688,45.95342,1.44303
IMG/robocam_2017_06_04_11_06_30_589.jpg,15,1,0,5.000613,128.6886,107.8491,359.9226,48.26838,1.395943
IMG/robocam_2017_06_04_11_06_30_655.jpg,15,1,0,5.001096,128.8938,108.073,0.1214559,50.21852,1.224427
